date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2020-06-29 06:00:00 EDT",1593424800,99.84,101.12,N,0,11,,92,15.5,16.9,,,24100,1.2,,2,,42,17.1,16.1
"2020-06-29 05:00:00 EDT",1593421200,99.75,101.04,NW,32,14,,93,15.7,16.9,,,24100,1.3,,1,,,17.2,16.5
"2020-06-29 04:00:00 EDT",1593417600,99.64,100.95,NNW,32,11,,98,16.2,16.6,,,24100,1.4,,1,,,17.1,16.5
"2020-06-29 03:00:00 EDT",1593414000,99.63,100.92,NNW,32,6,,98,17.3,17.6,,,24100,1.3,,0,,,18,16.8
"2020-06-29 02:00:00 EDT",1593410400,99.58,100.86,NW,30,4,,97,17.1,17.5,,,24100,1.4,,3,,,19.3,17.9
"2020-06-29 01:00:00 EDT",1593406800,99.58,100.8,SSE,15,10,,94,18,19,,,24100,1.5,,3,,,19.4,18.2
"2020-06-29 00:00:00 EDT",1593403200,99.58,100.87,ESE,10,4,,97,17.1,17.7,,,24100,1.8,,4,,,18.8,18.2
"2020-06-28 23:00:00 EDT",1593399600,99.54,100.83,ESE,10,7,,96,16.6,17.3,,,24100,2,,3,,,19.5,18.6
"2020-06-28 22:00:00 EDT",1593396000,99.49,100.77,SE,14,3,,94,17.3,18.3,,,24100,2.2,,4,,1,21.4,19.5
"2020-06-28 21:00:00 EDT",1593392400,99.46,100.74,W,27,8,,91,18.4,19.9,,,24100,2.3,,6,,182,21.5,21.1
"2020-06-28 20:00:00 EDT",1593388800,99.43,100.71,W,27,8,,90,17,18.7,,,24100,2.3,,7,,411,21.2,19.7
"2020-06-28 19:00:00 EDT",1593385200,99.42,100.63,ENE,5,48,45,85,16.2,18.8,,,4800,2.2,,7,,1030,27.5,20.1
"2020-06-28 18:00:00 EDT",1593381600,99.28,100.54,SE,13,12,,57,18.2,27.2,,33,24100,2,,5,,1778,26.7,25.3
"2020-06-28 17:00:00 EDT",1593378000,99.28,100.54,NE,4,11,,66,18.3,24.9,,31,24100,2,,5,,1875,25.3,24.2
"2020-06-28 16:00:00 EDT",1593374400,99.27,100.54,NE,5,14,,65,19,26.1,,33,24100,1.9,,6,,2451,25.2,22.1
"2020-06-28 15:00:00 EDT",1593370800,99.28,100.55,ENE,6,8,28,80,19.9,23.4,,31,24100,1.9,,6,,1460,25.3,24.2
"2020-06-28 14:00:00 EDT",1593367200,99.25,100.53,N,1,8,,61,18.6,26.7,,33,24100,1.9,,6,,2896,26.6,24.4
"2020-06-28 13:00:00 EDT",1593363600,99.28,100.55,W,26,14,,76,18.7,23.1,,30,24100,2,,5,,2393,25.3,23.6
"2020-06-28 12:00:00 EDT",1593360000,99.28,100.55,WNW,28,3,,72,18.5,23.9,,30,24100,1.9,,6,,2343,24.5,22.8
"2020-06-28 11:00:00 EDT",1593356400,99.29,100.56,W,28,3,,76,18.5,22.8,,29,24100,1.7,,7,,1573,23.1,21.5
"2020-06-28 10:00:00 EDT",1593352800,99.29,100.57,N,35,6,,97,19.1,19.7,,,24100,1.6,,8,,1436,21.8,19.9
"2020-06-28 09:00:00 EDT",1593349200,99.26,100.54,NNW,33,7,,100,18.5,18.5,,,6400,1.6,,8,,487,19.9,18.8
"2020-06-28 08:00:00 EDT",1593345600,99.25,100.52,WNW,28,5,,100,17.8,17.8,,,1600,1.6,,4,,285,18.8,18.3
"2020-06-28 07:00:00 EDT",1593342000,99.19,100.46,S,19,3,,99,17.5,17.6,,,400,1.7,,,,111,18.3,18.1
"2020-06-28 06:00:00 EDT",1593338400,99.14,100.41,SSE,16,4,,99,17.3,17.4,,,200,1.7,,,,21,18.2,18.1
"2020-06-28 05:00:00 EDT",1593334800,99.09,100.36,SSE,16,1,,99,17.1,17.2,,,200,1.8,,,,,18.1,17.7
"2020-06-28 04:00:00 EDT",1593331200,99.04,100.32,ENE,7,3,,98,16.7,16.9,,,600,1.8,,,,,17.9,17.5
"2020-06-28 03:00:00 EDT",1593327600,99.06,100.34,SW,21,8,,98,16.8,17.1,,,24100,2,,6,,,18,17.8
"2020-06-28 02:00:00 EDT",1593324000,99.08,100.35,SSW,20,10,,98,16.7,17,,,24100,2.1,,6,,,17.8,17.1
"2020-06-28 01:00:00 EDT",1593320400,99.09,100.37,S,18,7,,98,16.1,16.5,,,24100,2.2,,3,,,18.3,17.2
"2020-06-28 00:00:00 EDT",1593316800,99.08,100.37,SSW,19,7,,97,16.8,17.3,,,24100,2.3,,1,,,18.8,18.2
"2020-06-27 23:00:00 EDT",1593313200,99.06,100.34,S,17,7,,95,16,16.9,,,24100,2.5,,3,,,20.1,18.8
"2020-06-27 22:00:00 EDT",1593309600,99.08,100.36,SSW,20,7,,94,17.8,18.7,,,24100,2.6,,5,,,21.3,20.1
"2020-06-27 21:00:00 EDT",1593306000,99.05,100.31,NW,31,10,,90,18.5,20.1,,26,24100,2.6,,8,,56,22,21.3
"2020-06-27 20:00:00 EDT",1593302400,99.03,100.3,NW,31,4,,86,18.6,21,,27,24100,2.7,,7,,227,22.1,22
"2020-06-27 19:00:00 EDT",1593298800,99.03,100.31,WNW,29,7,,87,19,21.2,,28,24100,2.8,,8,,306,22.2,22
"2020-06-27 18:00:00 EDT",1593295200,98.96,100.26,SSW,21,14,29,85,18.9,21.5,,28,24100,2.9,,7,,830,22.9,22
"2020-06-27 17:00:00 EDT",1593291600,98.91,100.19,SSW,19,19,36,87,18.9,21.1,,28,24100,3.1,,7,,531,22.8,21.5
"2020-06-27 16:00:00 EDT",1593288000,99.08,100.31,SSW,19,13,28,77,17.8,22,,28,24100,3.1,,8,,196,24.9,22.8
"2020-06-27 15:00:00 EDT",1593284400,99.03,100.24,S,18,14,27,58,15.8,24.4,,29,24100,3,,8,,407,25.7,24.9
"2020-06-27 14:00:00 EDT",1593280800,99.01,100.27,S,18,25,35,53,15.6,25.7,,30,24100,2.8,,7,,2018,26.6,25.3
"2020-06-27 13:00:00 EDT",1593277200,99.09,100.36,SSE,14,17,41,51,15.3,26.2,,30,24100,2.7,,6,,3168,25.4,22.9
"2020-06-27 12:00:00 EDT",1593273600,99.19,100.45,S,16,13,,62,14.9,22.4,,26,24100,2.6,,8,,1475,22.9,21.7
"2020-06-27 11:00:00 EDT",1593270000,99.21,100.48,SSE,14,8,,62,14.4,22,,26,24100,2.4,,7,,1319,21.8,20.8
"2020-06-27 10:00:00 EDT",1593266400,99.23,100.49,SE,14,10,,67,14.8,21,,25,24100,2.3,,7,,1078,20.8,19.1
"2020-06-27 09:00:00 EDT",1593262800,99.27,100.55,S,18,7,,73,14.3,19.1,,,24100,2.3,,7,,663,19.1,17.7
"2020-06-27 08:00:00 EDT",1593259200,99.3,100.56,S,18,9,,82,13.8,16.8,,,24100,2.4,,8,,126,17.7,17.3
"2020-06-27 07:00:00 EDT",1593255600,99.35,100.59,S,17,10,,77,12.8,16.9,,,24100,2.4,,8,,31,17.9,17.4
"2020-06-27 06:00:00 EDT",1593252000,99.36,100.65,SW,23,8,,75,12.5,16.9,,,24100,2.3,,8,,6,18,17.7
"2020-06-27 05:00:00 EDT",1593248400,99.36,100.63,SSW,21,12,,75,12.6,17,,,24100,2.3,,8,,,17.8,17.4
"2020-06-27 04:00:00 EDT",1593244800,99.35,100.62,S,17,9,,76,12.8,17,,,24100,2.3,,8,,,17.6,16.9
"2020-06-27 03:00:00 EDT",1593241200,99.41,100.68,S,17,8,,75,12.8,17.2,,,24100,2.4,,7,,,17.6,17
"2020-06-27 02:00:00 EDT",1593237600,99.41,100.69,S,17,10,,74,12.8,17.3,,,24100,2.5,,5,,,20,17.3
"2020-06-27 01:00:00 EDT",1593234000,99.43,100.69,W,25,13,,70,12.9,18.4,,,24100,2.7,,6,,,20.4,19.8
"2020-06-27 00:00:00 EDT",1593230400,99.45,100.73,WSW,23,10,,67,12.7,18.9,,,24100,2.7,,4,,,21.5,19.9
"2020-06-26 23:00:00 EDT",1593226800,99.5,100.77,SSW,21,12,,63,12.9,20.1,,,24100,2.5,,5,,,21.9,20.7
"2020-06-26 22:00:00 EDT",1593223200,99.49,100.75,SSW,19,11,,63,13.3,20.5,,,24100,2.3,,5,,,23.3,21.8
"2020-06-26 21:00:00 EDT",1593219600,99.47,100.73,S,17,12,,62,13.6,21,,,24100,2.1,,4,,62,25.1,23.3
"2020-06-26 20:00:00 EDT",1593216000,99.49,100.76,S,18,10,,55,14.4,23.9,,28,24100,2,,5,,450,26.1,24.9
"2020-06-26 19:00:00 EDT",1593212400,99.52,100.78,SSW,19,14,,48,13.7,25.4,,29,24100,2,,6,,877,26.4,25.7
"2020-06-26 18:00:00 EDT",1593208800,99.55,100.81,SSW,19,9,,51,15.2,25.8,,30,24100,2,,6,,1257,26.3,25.4
"2020-06-26 17:00:00 EDT",1593205200,99.57,100.83,SSW,19,14,,50,13.5,24.4,,27,24100,1.9,,7,,1289,25.8,23.9
"2020-06-26 16:00:00 EDT",1593201600,99.63,100.9,SSW,21,4,,58,14.4,23,,27,24100,1.9,,8,,599,23.9,23.1
"2020-06-26 15:00:00 EDT",1593198000,99.67,100.94,WSW,24,9,,47,11.8,23.5,,26,24100,1.9,,7,,765,23.6,23.2
"2020-06-26 14:00:00 EDT",1593194400,99.69,100.97,WNW,28,17,27,44,11,23.7,,25,24100,1.8,,7,,1184,24.4,23.4
"2020-06-26 13:00:00 EDT",1593190800,99.71,100.99,W,26,21,28,40,10.2,24.4,,26,24100,1.8,,7,,1028,24.5,23.7
"2020-06-26 12:00:00 EDT",1593187200,99.72,101,W,27,25,,34,9.4,26.2,,27,24100,1.9,,6,,2752,25,23.5
"2020-06-26 11:00:00 EDT",1593183600,99.73,101,W,26,17,,44,10.7,23.5,,25,24100,1.9,,6,,1816,23.6,21.6
"2020-06-26 10:00:00 EDT",1593180000,99.79,101.06,WSW,25,13,,52,12.1,22.4,,25,24100,2,,7,,1891,21.9,19.5
"2020-06-26 09:00:00 EDT",1593176400,99.81,101.09,W,27,15,,60,12.1,19.9,,,24100,2,,4,,958,19.5,18
"2020-06-26 08:00:00 EDT",1593172800,99.8,101.07,SW,23,13,,72,12.5,17.6,,,24100,2.1,,6,,650,18,17
"2020-06-26 07:00:00 EDT",1593169200,99.8,101.07,SW,22,6,,79,12.3,15.9,,,24100,2.1,,4,,516,17,13.1
"2020-06-26 06:00:00 EDT",1593165600,99.78,101.08,S,18,8,,86,11.4,13.7,,,24100,2.2,,4,,51,13.6,12.8
"2020-06-26 05:00:00 EDT",1593162000,99.78,101.09,S,18,12,,87,11.6,13.8,,,24100,2.4,,4,,,14.9,13.3
"2020-06-26 04:00:00 EDT",1593158400,99.76,101.07,SSE,15,9,,85,11.3,13.8,,,24100,2.5,,1,,,15.2,14.2
"2020-06-26 03:00:00 EDT",1593154800,99.77,101.06,ESE,11,8,,82,11.3,14.4,,,24100,2.6,,0,,,16,14.5
"2020-06-26 02:00:00 EDT",1593151200,99.77,101.07,SSW,19,11,,77,11.5,15.5,,,24100,2.6,,1,,,16.9,15.8
"2020-06-26 01:00:00 EDT",1593147600,99.77,101.05,S,19,10,,72,11.1,16.1,,,24100,2.7,,3,,,18.6,16.7
"2020-06-26 00:00:00 EDT",1593144000,99.73,101.01,SSW,20,13,28,67,11.2,17.4,,,24100,2.6,,3,,,19.2,18.4
"2020-06-25 23:00:00 EDT",1593140400,99.7,100.98,SSW,19,15,,61,10.8,18.4,,,24100,2.5,,1,,,20.2,19.1
"2020-06-25 22:00:00 EDT",1593136800,99.69,100.97,SSW,20,13,,56,10.7,19.7,,,24100,2.3,,3,,,21.3,20.2
"2020-06-25 21:00:00 EDT",1593133200,99.67,100.96,SSW,20,16,,52,10.8,21.1,,,24100,2.2,,5,,61,22.7,21.2
"2020-06-25 20:00:00 EDT",1593129600,99.65,100.93,SSW,19,14,,52,11.9,22.1,,,24100,2.2,,7,,470,24.1,22.7
"2020-06-25 19:00:00 EDT",1593126000,99.64,100.9,SSW,21,20,32,51,12.4,23.1,,26,24100,2.1,,5,,1171,24.3,23
"2020-06-25 18:00:00 EDT",1593122400,99.65,100.92,SSW,19,21,,47,11.1,22.8,,25,24100,2,,5,,1178,22.9,21.8
"2020-06-25 17:00:00 EDT",1593118800,99.7,100.97,SSW,21,25,47,61,12.1,19.7,,,24100,1.8,,6,,1568,24,22.3
"2020-06-25 16:00:00 EDT",1593115200,99.68,100.95,SSW,20,26,46,45,10.5,23,,25,24100,1.7,,7,,1763,24.2,23.1
"2020-06-25 15:00:00 EDT",1593111600,99.7,100.97,SW,21,19,33,47,11.6,23.4,,25,24100,1.7,,7,,1463,23.7,21.9
"2020-06-25 14:00:00 EDT",1593108000,99.7,100.97,SSW,20,25,43,51,11.8,22.2,,,24100,1.7,,7,,1941,22.8,21.6
"2020-06-25 13:00:00 EDT",1593104400,99.72,100.98,SW,21,21,35,55,12.4,21.7,,,24100,1.6,,7,,2055,22.2,21.1
"2020-06-25 12:00:00 EDT",1593100800,99.7,100.98,SW,22,23,35,55,12.4,21.5,,,24100,1.6,,7,,2026,21.5,20
"2020-06-25 11:00:00 EDT",1593097200,99.68,100.95,WSW,24,25,35,57,11.5,20.1,,,24100,1.6,,7,,1704,20.3,19.7
"2020-06-25 10:00:00 EDT",1593093600,99.64,100.92,WSW,25,22,41,60,12.1,19.9,,,24100,1.6,,5,,1682,20.3,17.7
"2020-06-25 09:00:00 EDT",1593090000,99.63,100.91,SW,22,21,33,67,12,18.1,,,24100,1.6,,6,,708,17.7,16.7
"2020-06-25 08:00:00 EDT",1593086400,99.59,100.87,SW,21,24,32,69,11.1,16.9,,,24100,1.7,,7,,315,16.7,16
"2020-06-25 07:00:00 EDT",1593082800,99.51,100.78,SW,22,27,39,72,11.1,16,,,24100,1.7,,7,,115,16.2,16
"2020-06-25 06:00:00 EDT",1593079200,99.41,100.69,SW,21,33,31,71,10.7,15.9,,,24100,1.8,,8,,42,16.6,16.2
"2020-06-25 05:00:00 EDT",1593075600,99.33,100.6,SW,23,24,33,71,11,16.3,,,24100,1.9,,7,,,16.8,16.6
"2020-06-25 04:00:00 EDT",1593072000,99.26,100.54,SSW,20,28,36,69,10.9,16.6,,,24100,1.8,,8,,,16.8,16.2
"2020-06-25 03:00:00 EDT",1593068400,99.26,100.53,SSW,19,20,35,75,11.4,15.7,,,24100,1.8,,3,,,16.7,16.3
"2020-06-25 02:00:00 EDT",1593064800,99.3,100.58,SSW,19,10,,70,10.6,16,,,24100,1.7,,7,,,16.5,15.9
"2020-06-25 01:00:00 EDT",1593061200,99.31,100.59,S,19,13,,69,10.4,16.1,,,24100,1.7,,6,,,16,15.7
"2020-06-25 00:00:00 EDT",1593057600,99.3,100.58,SSW,19,15,,68,10.1,16.1,,,24100,1.7,,6,,,17.3,15.9
"2020-06-24 23:00:00 EDT",1593054000,99.29,100.57,SSW,21,13,,64,9.8,16.4,,,24100,1.8,,2,,,18.6,17.2
"2020-06-24 22:00:00 EDT",1593050400,99.29,100.57,SW,23,14,37,61,9.9,17.4,,,24100,1.8,,4,,,19.2,18.5
"2020-06-24 21:00:00 EDT",1593046800,99.23,100.51,SW,21,18,32,57,9.7,18.4,,,24100,1.8,,5,,34,19.6,19.1
"2020-06-24 20:00:00 EDT",1593043200,99.19,100.46,SW,23,21,,53,9.7,19.3,,,24100,1.9,,7,,298,20.2,19.4
"2020-06-24 19:00:00 EDT",1593039600,99.12,100.39,SW,22,19,35,50,9.9,20.7,,,24100,1.8,,5,,991,20.4,19.4
"2020-06-24 18:00:00 EDT",1593036000,99.12,100.39,SW,22,28,35,52,9.9,19.9,,,24100,1.8,,4,,700,19.6,19.3
"2020-06-24 17:00:00 EDT",1593032400,99.11,100.37,SW,21,31,36,55,10.3,19.5,,,24100,1.7,,7,,854,19.7,19.3
"2020-06-24 16:00:00 EDT",1593028800,99.06,100.32,SW,22,29,45,53,10.6,20.3,,,24100,1.7,,7,,1183,21.4,19.6
"2020-06-24 15:00:00 EDT",1593025200,98.97,100.22,SSW,21,31,42,52,11.1,21.1,,,24100,1.8,,5,,2146,21.5,20.4
"2020-06-24 14:00:00 EDT",1593021600,98.89,100.14,SSW,21,31,38,61,12.2,20,,,24100,1.8,,6,,1271,21.1,19.8
"2020-06-24 13:00:00 EDT",1593018000,98.85,100.11,SSW,19,32,41,61,12.2,19.8,,,24100,1.8,,7,,2380,21.7,19.8
"2020-06-24 12:00:00 EDT",1593014400,98.83,100.08,SSW,19,27,53,60,12.6,20.6,,,24100,1.7,,5,,1434,20.3,19.4
"2020-06-24 11:00:00 EDT",1593010800,98.81,100.06,SSW,20,33,44,63,12.5,19.7,,,24100,1.8,,7,,906,19.6,19.1
"2020-06-24 10:00:00 EDT",1593007200,98.79,100.04,SSW,20,26,38,64,12.2,19.1,,,24100,1.8,,7,,785,19.5,19.1
"2020-06-24 09:00:00 EDT",1593003600,98.76,100.02,SSW,20,26,38,67,12.7,18.9,,,24100,1.8,,7,,587,19.5,19
"2020-06-24 08:00:00 EDT",1593000000,98.73,99.97,SSW,19,17,34,73,14,19,,,24100,1.9,,7,,329,19,18.8
"2020-06-24 07:00:00 EDT",1592996400,98.73,99.96,SSW,21,18,31,76,14.1,18.3,,,24100,2,,7,,166,19,18.8
"2020-06-24 06:00:00 EDT",1592992800,98.68,99.9,SSW,20,22,36,80,14.6,18,,,24100,2.1,,8,,23,19.7,18.9
"2020-06-24 05:00:00 EDT",1592989200,98.58,99.82,S,18,20,34,92,17.6,18.9,,,24100,2.2,,6,,,20.3,19.7
"2020-06-24 04:00:00 EDT",1592985600,98.55,99.79,S,19,14,,94,18.8,19.8,,,16100,2.2,,7,,,20.6,20.3
"2020-06-24 03:00:00 EDT",1592982000,98.56,99.8,S,18,17,,96,19.4,20.1,,27,24100,2.3,,8,,,20.6,20.4
"2020-06-24 02:00:00 EDT",1592978400,98.58,99.83,S,17,12,,96,19.3,20,,27,12900,2.4,,8,,,21.1,20.5
"2020-06-24 01:00:00 EDT",1592974800,98.6,99.84,S,18,12,,94,19.1,20.1,,27,24100,2.7,,8,,,21.6,21.1
"2020-06-24 00:00:00 EDT",1592971200,98.61,99.84,S,18,9,,92,19.3,20.6,,28,24100,3.2,,7,,,22.5,21.6
"2020-06-23 23:00:00 EDT",1592967600,98.66,99.9,S,17,17,29,90,19.9,21.6,,29,24100,3.4,,8,,,25.1,22.5
"2020-06-23 22:00:00 EDT",1592964000,98.61,99.86,SE,13,10,,65,17.7,24.5,,30,24100,3.4,,8,,,25.5,24.9
"2020-06-23 21:00:00 EDT",1592960400,98.63,99.87,E,10,9,,67,18.1,24.5,,31,24100,3.4,,8,,33,25.7,25.2
"2020-06-23 20:00:00 EDT",1592956800,98.67,99.93,WSW,24,12,,59,17.7,26.1,,32,24100,3.3,,8,,155,27.7,25.7
"2020-06-23 19:00:00 EDT",1592953200,98.7,99.96,SW,21,16,,52,16.9,27.4,,33,24100,3.2,,7,,427,28.5,27.6
"2020-06-23 18:00:00 EDT",1592949600,98.76,100,SSW,21,22,33,50,16.9,28.2,,33,24100,3,,7,,1452,30,28.4
"2020-06-23 17:00:00 EDT",1592946000,98.8,100.04,SSW,20,23,34,47,17.6,29.9,,36,24100,3,,5,,2350,30,29.5
"2020-06-23 16:00:00 EDT",1592942400,98.84,100.07,S,19,26,36,44,16.8,30.2,,35,24100,3,,6,,2309,30.2,29.3
"2020-06-23 15:00:00 EDT",1592938800,98.86,100.09,S,17,30,37,48,18.5,30.4,,37,24100,3.1,,7,,2435,30.5,28.9
"2020-06-23 14:00:00 EDT",1592935200,98.91,100.15,SSE,16,30,43,51,19.1,30.1,,37,24100,3.4,,7,,2827,29.9,28.9
"2020-06-23 13:00:00 EDT",1592931600,99.02,100.27,S,17,24,46,56,19.6,29.1,,36,24100,3.6,,7,,2129,29.4,28
"2020-06-23 12:00:00 EDT",1592928000,99.07,100.32,SSE,16,24,30,55,20.4,30.1,,38,24100,3.2,,6,,2216,29,28.1
"2020-06-23 11:00:00 EDT",1592924400,99.14,100.39,SSE,16,14,,60,20.4,28.8,,37,24100,2.7,,4,,2467,28.2,27.1
"2020-06-23 10:00:00 EDT",1592920800,99.17,100.42,SE,14,16,,63,19.7,27.3,,35,24100,2.2,,7,,2227,27.1,24
"2020-06-23 09:00:00 EDT",1592917200,99.22,100.48,ENE,7,13,,73,20,25,,33,24100,1.9,,5,,1141,24,21.8
"2020-06-23 08:00:00 EDT",1592913600,99.27,100.54,ESE,11,11,,84,19.6,22.4,,30,24100,1.6,,7,,526,21.9,21
"2020-06-23 07:00:00 EDT",1592910000,99.31,100.58,ENE,7,8,,91,19.1,20.7,,28,24100,1.3,,7,,392,21,20.2
"2020-06-23 06:00:00 EDT",1592906400,99.32,100.59,NE,4,12,,95,18.8,19.7,,,16100,1.3,,8,,56,20.2,19.9
"2020-06-23 05:00:00 EDT",1592902800,99.35,100.63,ENE,7,7,,95,18.6,19.4,,,16100,1.3,,6,,,20.1,19.6
"2020-06-23 04:00:00 EDT",1592899200,99.4,100.66,ENE,6,8,,96,18.9,19.5,,,24100,1.4,,5,,,20.6,19.7
"2020-06-23 03:00:00 EDT",1592895600,99.44,100.7,NE,5,12,,95,18.9,19.7,,,24100,1.6,,3,,,20.8,20.6
"2020-06-23 02:00:00 EDT",1592892000,99.48,100.74,NNE,2,8,,93,19.2,20.3,,27,24100,1.7,,6,,,20.9,20.5
"2020-06-23 01:00:00 EDT",1592888400,99.54,100.79,N,35,10,,92,18.7,20.1,,27,24100,2,,6,,,21.4,20.7
"2020-06-23 00:00:00 EDT",1592884800,99.58,100.85,E,9,5,,92,19,20.2,,27,24100,2.3,,3,,,21.4,20.9
"2020-06-22 23:00:00 EDT",1592881200,99.65,100.89,ESE,11,4,,92,19.4,20.6,,28,24100,2.6,,4,,,22,20.8
"2020-06-22 22:00:00 EDT",1592877600,99.62,100.88,WSW,24,7,,95,19.1,20,,27,24100,2.7,,3,,,22.9,22
"2020-06-22 21:00:00 EDT",1592874000,99.63,100.88,ENE,7,6,,89,19,20.9,,28,24100,2.8,,3,,71,23.9,22.8
"2020-06-22 20:00:00 EDT",1592870400,99.63,100.89,NE,3,8,,83,20.1,23.1,,31,24100,2.9,,7,,386,24.8,23.8
"2020-06-22 19:00:00 EDT",1592866800,99.64,100.92,N,35,8,,77,21,25.3,,34,24100,3.1,,6,,609,24.8,23.2
"2020-06-22 18:00:00 EDT",1592863200,99.74,101.03,WNW,28,21,,81,19.9,23.4,,31,24100,3.4,,8,,95,25.7,23.3
"2020-06-22 17:00:00 EDT",1592859600,99.77,101.05,W,26,28,34,60,17.3,25.5,,31,24100,3.7,,8,,559,28.1,25.7
"2020-06-22 16:00:00 EDT",1592856000,99.66,100.91,N,35,10,,50,19.1,30.5,,37,24100,3.9,,8,,1120,32.5,24.6
"2020-06-22 15:00:00 EDT",1592852400,99.67,100.91,SW,22,10,,43,18.6,32.4,,39,24100,3.8,,6,,2048,33.4,32.1
"2020-06-22 14:00:00 EDT",1592848800,99.71,100.96,SW,21,7,,41,17.5,32.1,,38,24100,3.8,,6,,2909,32.8,31.3
"2020-06-22 13:00:00 EDT",1592845200,99.78,101.05,SE,13,9,,44,18.2,31.8,,38,24100,3.8,,6,,3013,31.6,30.5
"2020-06-22 12:00:00 EDT",1592841600,99.85,101.1,SSE,16,5,,51,18.9,30.1,,37,24100,3.7,,7,,2947,30.7,29.2
"2020-06-22 11:00:00 EDT",1592838000,99.86,101.12,SE,13,7,,58,19.5,28.5,,36,24100,3.4,,6,,2651,29.3,28.1
"2020-06-22 10:00:00 EDT",1592834400,99.89,101.15,SE,13,6,,66,20.4,27.1,,35,24100,2.8,,4,,1996,28.2,26
"2020-06-22 09:00:00 EDT",1592830800,99.9,101.16,ESE,11,5,,69,19.4,25.4,,32,24100,2.4,,4,,1201,26,25
"2020-06-22 08:00:00 EDT",1592827200,99.92,101.17,SSE,15,5,,77,18.8,23.1,,30,24100,2.1,,6,,918,25,22.9
"2020-06-22 07:00:00 EDT",1592823600,99.92,101.17,WSW,24,7,,81,18.1,21.4,,27,24100,2.1,,3,,402,22.9,20.1
"2020-06-22 06:00:00 EDT",1592820000,99.88,101.15,WSW,24,8,,85,17.8,20.4,,26,24100,2.3,,3,,59,20.1,19.6
"2020-06-22 05:00:00 EDT",1592816400,99.9,101.16,SSW,20,12,,85,17,19.5,,,24100,2.4,,8,,,20.1,19.3
"2020-06-22 04:00:00 EDT",1592812800,99.88,101.12,SSW,20,11,,86,17.3,19.7,,,24100,2.5,,1,,,20.9,19.4
"2020-06-22 03:00:00 EDT",1592809200,99.83,101.09,SSE,16,9,,83,17,19.9,,,24100,2.5,,1,,,22.1,20.9
"2020-06-22 02:00:00 EDT",1592805600,99.82,101.07,WSW,24,8,,79,17.2,21,,26,24100,2.5,,0,,,23.2,22.1
"2020-06-22 01:00:00 EDT",1592802000,99.8,101.05,S,19,7,,75,17.1,21.6,,27,24100,2.5,,0,,,24.4,23.2
"2020-06-22 00:00:00 EDT",1592798400,99.79,101.03,SSW,20,9,,70,16.9,22.4,,28,24100,2.5,,0,,,25.2,24.4
"2020-06-21 23:00:00 EDT",1592794800,99.8,101.05,SSW,19,8,,64,16.6,23.6,,29,24100,2.5,,0,,,25.8,25.1
"2020-06-21 22:00:00 EDT",1592791200,99.83,101.07,S,17,9,,58,16.1,24.7,,29,24100,2.6,,2,,,27.5,25.8
"2020-06-21 21:00:00 EDT",1592787600,99.79,101.03,S,18,10,,54,16,26,,31,24100,2.7,,3,,62,29.7,27.5
"2020-06-21 20:00:00 EDT",1592784000,99.77,101.01,SSW,19,12,,47,16.3,28.6,,33,24100,2.8,,4,,523,31,29.7
"2020-06-21 19:00:00 EDT",1592780400,99.73,100.97,SSW,20,18,,45,17.6,30.4,,36,24100,2.8,,4,,1142,31.9,31
"2020-06-21 18:00:00 EDT",1592776800,99.73,100.98,SSW,19,16,27,41,17.1,31.6,,37,24100,2.9,,3,,1535,32.2,31.2
"2020-06-21 17:00:00 EDT",1592773200,99.79,101.02,S,18,13,29,44,18.1,31.4,,37,24100,2.9,,5,,2415,32.4,31.3
"2020-06-21 16:00:00 EDT",1592769600,99.86,101.1,S,18,13,,47,18.2,30.6,,37,24100,3,,6,,2601,32.2,30.9
"2020-06-21 15:00:00 EDT",1592766000,99.91,101.14,S,17,17,,50,18,29.5,,36,24100,3.1,,6,,3246,32.6,31.7
"2020-06-21 14:00:00 EDT",1592762400,99.95,101.18,SW,21,21,28,44,18.2,31.8,,38,24100,3.3,,4,,3265,32.1,30.9
"2020-06-21 13:00:00 EDT",1592758800,99.98,101.21,SSW,21,18,,45,18.3,31.4,,38,24100,3.4,,4,,3220,31.2,30.1
"2020-06-21 12:00:00 EDT",1592755200,100.02,101.26,SW,21,5,,44,16.8,30.1,,35,24100,3.4,,2,,3102,30.2,29.3
"2020-06-21 11:00:00 EDT",1592751600,100.06,101.3,S,18,4,,49,16.9,28.3,,34,24100,3.4,,2,,2747,29.4,27.7
"2020-06-21 10:00:00 EDT",1592748000,100.06,101.29,ESE,12,9,,56,17.6,27,,33,24100,3.1,,1,,2251,27.7,26.2
"2020-06-21 09:00:00 EDT",1592744400,100.07,101.32,ESE,11,8,,64,18.1,25.2,,31,24100,2.6,,1,,1670,26.2,23.7
"2020-06-21 08:00:00 EDT",1592740800,100.07,101.32,S,17,8,,74,17.9,22.7,,29,24100,2.1,,1,,1047,23.7,21.8
"2020-06-21 07:00:00 EDT",1592737200,100.06,101.32,SE,14,7,,80,16.8,20.3,,25,24100,2,,1,,455,21.8,18.1
